,unique_add,Lon,Lat,X,Y
300,15 UPP BOON KENG RD,103.871296185183,1.3158732490877,32226.5406473009,33128.1278721951
301,7 BOON KENG RD,103.861781918434,1.31678922529744,31167.6934191529,33229.3977354169
302,104 TOWNER RD,103.860979745364,1.31982354462646,31078.4156100089,33564.916216163
303,3D UPP BOON KENG RD,103.872837648285,1.31329783863328,32398.0951296166,32843.3548163325
304,2B UPP BOON KENG RD,103.871604373826,1.31361422747897,32260.8428992275,32878.3373411931
305,46 BENDEMEER RD,103.866028945394,1.32290623334055,31640.3374587772,33905.7909798454
306,34 MARINE CRES,103.912123966699,1.30414964002546,36770.3211774658,31831.8965660874
307,67 MARINE DR,103.909602924396,1.30445743674353,36489.7509522159,31865.9225318599
308,19 MARINE TER,103.915054010998,1.30452210196584,37096.4072767161,31873.0919275545
309,4 MARINE TER,103.917733747552,1.30509642100259,37394.6355712553,31936.6070818231
310,74 MARINE DR,103.907213592718,1.30370518822061,36223.8424474737,31782.7347621117
311,61 MARINE DR,103.908751531623,1.30309348569558,36395.0031735888,31715.1008616909
312,44 MARINE CRES,103.913087962182,1.30473348573354,36877.6031097574,31896.4586596452
313,530A PASIR RIS DR 1,103.949850548422,1.37114053931458,40968.5989995077,39239.585559221
314,629 PASIR RIS DR 3,103.940572426576,1.37900666267017,39936.0159061914,40109.3347698152
315,425 PASIR RIS DR 6,103.954864275083,1.36956993932329,41526.5757798152,39065.9439480882
316,417 PASIR RIS DR 6,103.955451668479,1.37193962542694,41591.9323474085,39327.9756992068
317,126 PASIR RIS ST 11,103.955273377381,1.36548783115926,41572.1269462826,38614.5664965026
318,147 PASIR RIS ST 13,103.962012302637,1.36310057764065,42322.1049886066,38350.6345819011
319,275 PASIR RIS ST 21,103.964915429197,1.36447159982392,42645.1812698236,38502.2530870102
320,526D PASIR RIS ST 51,103.947274003279,1.36866830502329,40681.8732954804,38966.2041314431
321,429 PASIR RIS DR 6,103.956730877173,1.37007368495954,41734.3036202751,39121.6563188341
322,113 PASIR RIS ST 11,103.955767151318,1.36805525886307,41627.0637604818,38898.4630218241
323,146 PASIR RIS ST 11,103.960157915898,1.36303591789608,42115.7334867651,38343.4738731179
324,227 PASIR RIS ST 21,103.961763681659,1.37166868291671,42294.3856599219,39298.0529521126
325,742 PASIR RIS ST 71,103.935942403694,1.37695502051909,39420.7612952534,39882.4515331779
326,646 PASIR RIS DR 10,103.938173011726,1.37808319671689,39668.9951438513,40007.2105322164
327,220 PASIR RIS ST 21,103.961582597621,1.36987234164767,42274.2437998895,39099.4210947789
328,235 PASIR RIS ST 21,103.962314187689,1.37346122110823,42355.6397352703,39496.2665059119
329,464 PASIR RIS ST 41,103.958359235852,1.37267707714054,41915.5055986494,39409.5362621527
330,682C EDGEDALE PLAINS,103.915524665337,1.40361989457669,37148.4153910782,42830.8330958243
331,670C EDGEFIELD PLAINS,103.913933278721,1.40534285786675,36971.3090946525,43021.3436899111
332,613B PUNGGOL DR,103.90827778637,1.40427710253969,36341.9338637181,42903.4768015686
333,663A PUNGGOL DR,103.917080046799,1.40024347553794,37321.5215918468,42457.4915004801
334,212A PUNGGOL WALK,103.898983585947,1.39996056106688,35307.6294604354,42426.1440696586
335,212B PUNGGOL WALK,103.899484284229,1.40040423922635,35363.3490652293,42475.2053536624
336,224B SUMANG LANE,103.893372218499,1.40182753843533,34683.1544344574,42632.5683588646
337,662B EDGEDALE PLAINS,103.918690999509,1.40172153675655,37500.7930782195,42620.9346777145
338,683C EDGEDALE PLAINS,103.914648681819,1.40407354883276,37050.9285718007,42880.9925325438
339,682B EDGEDALE PLAINS,103.915952020104,1.40341173051587,37195.9749896051,42807.8170183245
340,682A EDGEDALE PLAINS,103.916291277867,1.40354774923551,37233.7292445386,42822.8586322982
341,683A EDGEDALE PLAINS,103.915371364318,1.4042634439442,37131.3525719568,42901.9930044711
342,614A EDGEFIELD PLAINS,103.909264059421,1.40358421163654,36451.6951070912,42826.8639037795
343,670B EDGEFIELD PLAINS,103.913280733404,1.40532418039845,36898.6897849021,43019.2759326026
344,671A EDGEFIELD PLAINS,103.912020670376,1.40605924173081,36758.4592454517,43100.5506144408
345,669B EDGEFIELD PLAINS,103.914012816111,1.40453606912894,36980.163599805,42932.1332875658
346,601A PUNGGOL CTRL,103.907582202598,1.40246846595119,36264.531213697,42703.4842772949
347,601D PUNGGOL CTRL,103.907847415747,1.40296400750639,36294.0441020243,42758.2797400095
348,161A PUNGGOL CTRL,103.915018227869,1.39581610035603,37092.0858258763,41967.9261748251
349,613C PUNGGOL DR,103.908663894394,1.40398321711595,36384.9034738541,42870.9817904141
350,618D PUNGGOL DR,103.911466174026,1.40184131856722,36696.7669805028,42634.1514954846
351,666A PUNGGOL DR,103.915077974858,1.40153631153053,37098.7128495714,42600.4390454888
352,677C PUNGGOL DR,103.909749619549,1.40565063473796,36505.7238817783,43055.3604844827
353,196B PUNGGOL FIELD,103.906990550255,1.39900711138631,36198.7003467986,42320.7428082675
354,173C PUNGGOL FIELD,103.910561898211,1.39618540563029,36596.1538719917,42008.745365791
355,274D PUNGGOL PL,103.901688542522,1.40303370918855,35608.6448611841,42765.966082599
356,306A PUNGGOL PL,103.905395309677,1.40609259284716,36021.1472949339,43104.2146144062
357,195B PUNGGOL RD,103.906485652921,1.40137201164347,36142.5038699219,42582.2399662584
358,310A PUNGGOL WALK,103.901326604714,1.40870088870466,35568.3478534734,43392.6134115011
359,211C PUNGGOL WALK,103.899613559601,1.40076049275572,35377.734560119,42514.5984988417
360,315A PUNGGOL WAY,103.897052983922,1.40831677374217,35092.7542291041,43350.1264546327
361,226A SUMANG LANE,103.893101300132,1.40272812898156,34653.0023468491,42732.1503885109
362,217B SUMANG WALK,103.894934988835,1.40240161394664,34857.0679428885,42696.0512777306
363,174D EDGEDALE PLAINS,103.910118764409,1.3973593328472,36546.834704767,42138.5507944133
364,171C EDGEDALE PLAINS,103.913436803622,1.39477528915174,36916.0981130572,41852.8323786166
365,171B EDGEDALE PLAINS,103.912717529753,1.39497731786872,36836.0516454624,41875.169000417
366,178 EDGEFIELD PLAINS,103.908430998774,1.39940654439881,36359.0015862519,42364.9152075406
367,176A EDGEFIELD PLAINS,103.908266622301,1.39886078121897,36340.710613424,42304.5668410696
368,117 EDGEFIELD PLAINS,103.9066178087,1.3957873517208,36157.2303033797,41964.7164972965
369,295 PUNGGOL CTRL,103.904917268878,1.40188620786457,35967.9621494887,42639.0918357875
370,163B PUNGGOL CTRL,103.913772153731,1.39563022035357,36953.4149350906,41947.3677062653
371,163A PUNGGOL CTRL,103.914059779581,1.39550060247735,36985.424387251,41933.0363002624
372,667A PUNGGOL DR,103.913971396177,1.40260030998864,36975.5615042206,42718.0864606798
373,642D PUNGGOL DR,103.915845691856,1.39879750995963,37184.1600637687,42297.5989090744
374,677A PUNGGOL DR,103.909204123728,1.40528964160836,36445.0189584587,43015.441675229
375,173D PUNGGOL FIELD,103.910764686722,1.39600799204919,36618.7221952071,41989.1285947394
376,175A PUNGGOL FIELD,103.908973749809,1.39740421637591,36419.4096411876,42143.5096587222
377,267B PUNGGOL FIELD,103.897932428343,1.40443273898382,35190.6361061046,42920.6519451775
378,128C PUNGGOL FIELD WALK,103.912560905441,1.39254913673627,36818.6304534143,41606.672189584
379,308C PUNGGOL WALK,103.899074357998,1.40800694944027,35317.7061565025,43315.8738724664
380,315B PUNGGOL WAY,103.896400767911,1.40795602683384,35020.1726937974,43310.2348865643
381,226C SUMANG LANE,103.89401748623,1.40258109606452,34754.9618358118,42715.8948467821
382,231B SUMANG LANE,103.891464755643,1.40212735474243,34470.8788294429,42665.7151910495
383,313B SUMANG LINK,103.902143588407,1.41023954723192,35659.2617984787,43562.7532893308
384,114 EDGEFIELD PLAINS,103.907555598729,1.39579971783121,36261.5938874846,41966.0871526711
385,102 C'WEALTH CRES,103.800629787177,1.30782464878023,24362.0417048652,32238.1466029771
386,50 C'WEALTH DR,103.797123032464,1.30112909158394,23971.7618431533,31497.7915699128
387,20 DOVER CRES,103.783524083089,1.30672257350963,22458.333236808,32116.3160313647
388,33 GHIM MOH LINK,103.784714017294,1.30977118024449,22590.7684689285,32453.4128058553
389,32 GHIM MOH LINK,103.784498087029,1.3100634072092,22566.7380810278,32485.7262393758
390,19 GHIM MOH RD,103.788298892377,1.31143852315951,22989.7348182155,32637.7716138586
391,1 GHIM MOH RD,103.786855017635,1.31287975684307,22829.0481462572,32797.1388136018
392,2 GHIM MOH RD,103.786971451599,1.31237872986354,22842.0051133875,32741.737567462
393,32 HOLLAND CL,103.796881195019,1.30618489254906,23944.8556033149,32056.8365073651
394,6 HOLLAND CL,103.795264617136,1.30711568626095,23764.946945617,32159.761575276
395,43 HOLLAND DR,103.792897574712,1.30743411126247,23501.5176006174,32194.9754988737
396,13 HOLLAND DR,103.793205067682,1.30936039548607,23535.7421243628,32407.9736006577
397,165 STIRLING RD,103.801916448458,1.29076405683553,24505.2116892869,30351.6721497569
398,90 TANGLIN HALT RD,103.79897627676,1.30051700920519,24178.0103359092,31430.107757587
399,91 DAWSON RD,103.812585191493,1.29534041095665,25692.5556492452,30857.6896379609
400,90 DAWSON RD,103.812185563953,1.29540163896319,25648.0806609383,30864.4602832384
401,88 DAWSON RD,103.809264765809,1.29579395038247,25323.0218267879,30907.8429605477
402,23 GHIM MOH LINK,103.786331973494,1.30863562772071,22770.8294956563,32327.8457727227
403,28 GHIM MOH LINK,103.784802916649,1.30887985026284,22600.6602276154,32354.8538945951
404,50 STRATHMORE AVE,103.808727859208,1.29384533839787,25263.2667430658,30692.3760506716
405,61C STRATHMORE AVE,103.812035249623,1.29423642591379,25631.3509107102,30735.6171646211
406,89 TANGLIN HALT RD,103.798921874569,1.30120035372775,24171.9568905057,31505.6685705315
407,26 DOVER CRES,103.781566663057,1.30591387643498,22240.4885952026,32026.898838155
408,27 DOVER CRES,103.781320435431,1.30542278278875,22213.0845983727,31972.5967738424
409,590A MONTREAL LINK,103.826654919951,1.45035573249189,27258.4410020066,47998.4871060587
410,130B CANBERRA CRES,103.832077558585,1.44438611303635,27861.89391445,47338.3954712283
411,129B CANBERRA ST,103.832974164005,1.44487017343162,27961.6720806295,47391.9204050582
412,590B MONTREAL LINK,103.827067209255,1.45008621870701,27304.322150032,47968.6854914352
413,354A ADMIRALTY DR,103.818890891158,1.45006599986269,26394.4280888839,47966.4539540671
414,120B CANBERRA CRES,103.83270384797,1.44629377124154,27931.5901844762,47549.3347144946
415,120A CANBERRA CRES,103.832236151361,1.446140802959,27879.5429033432,47532.4202690292
416,107A CANBERRA ST,103.832979240964,1.44990474622,27962.2371536177,47948.6182117146
417,107B CANBERRA ST,103.833497265983,1.44916516333167,28019.8851013863,47866.8388415165
418,479 SEMBAWANG DR,103.815808054796,1.45244222327433,26051.3595017418,48229.2072636504
419,420 CANBERRA RD,103.818888937745,1.45267974712812,26394.2125505712,48255.4690375794
420,121D CANBERRA ST,103.833923460819,1.44703776237182,28067.3138816878,47631.6015203018
421,129A CANBERRA ST,103.832559693596,1.44525782010492,27915.5480320342,47434.784440469
422,129C CANBERRA ST,103.833186562603,1.44420165808041,27985.3087123306,47317.999329865
423,313 SEMBAWANG DR,103.821707282924,1.44447224601627,26707.8444944369,47347.9228941947
424,413 SEMBAWANG DR,103.817947511696,1.45177042242752,26289.4462509425,48154.921156574
425,476 SEMBAWANG DR,103.816931737183,1.45154963235734,26176.4066217169,48130.5080905538
426,473 SEMBAWANG DR,103.816522350208,1.45133628212005,26130.8482212005,48106.9172240458
427,359C ADMIRALTY DR,103.814713869962,1.44912493660072,25929.5912519069,47862.3992850035
428,468B ADMIRALTY DR,103.814110899773,1.45000861656514,25862.4910668442,47960.1127509438
429,308 CANBERRA RD,103.821744465946,1.44632693492685,26711.9834293341,47553.0050707348
430,447A JLN KAYU,103.872490555974,1.39213828470085,32359.3264129404,41561.1302851178
431,448B SENGKANG WEST WAY,103.873319886194,1.39341981691827,32451.6175814718,41702.8372060116
432,289B COMPASSVALE CRES,103.897388441126,1.39767657110085,35130.1181783881,42173.5869541429
433,418B FERNVALE LINK,103.880193298835,1.39101485658152,33216.5431346074,41436.9228898156
434,473A FERNVALE ST,103.881232764244,1.39785974876811,33332.2066650735,42193.7989753615
435,338C ANCHORVALE CRES,103.890078145481,1.40000057323035,34316.5736170281,42430.5425525159
436,301D ANCHORVALE DR,103.891301833133,1.38840523759899,34452.7851433326,41148.3917610962
437,265D COMPASSVALE BOW,103.896431099955,1.38195753420171,35023.6253021639,40435.451621335
438,278A COMPASSVALE BOW,103.890295472102,1.38188082172346,34340.8074965831,40426.9518872201
439,266A COMPASSVALE BOW,103.89680184151,1.38245908019497,35064.8826827295,40490.9111636132
440,286A COMPASSVALE CRES,103.896193260958,1.39735577803331,34997.1115170037,42138.1116665062
441,287C COMPASSVALE CRES,103.896699673287,1.39873104620436,35053.4643582841,42290.1834649388
442,289A COMPASSVALE CRES,103.897719773987,1.39771199967972,35166.990999368,42177.505477583
443,210A COMPASSVALE LANE,103.900105508026,1.38480080631986,35432.5317783765,40749.8576083481
444,210B COMPASSVALE LANE,103.899761738235,1.38452262212891,35394.275438128,40719.0963170324
445,269D COMPASSVALE LINK,103.896800992662,1.38344213185407,35064.785310626,40599.6120892484
446,417A FERNVALE LINK,103.880697269897,1.39157654101303,33272.6272869967,41499.0322475806
447,470C FERNVALE LINK,103.879992372196,1.39619403936395,33194.1712808739,42009.6104247663
448,435B FERNVALE RD,103.876644854346,1.39339364366596,32821.6427743761,41699.9496403635
449,410C FERNVALE RD,103.876479595851,1.38993920373878,32803.2586669624,41317.9747382924
450,471A FERNVALE ST,103.880735419984,1.39604094734393,33276.8629583698,41992.6839326434
451,156 RIVERVALE CRES,103.907428124115,1.39110869598936,36247.4239611756,41447.3768460322
452,196 RIVERVALE DR,103.903146292304,1.39283679521508,35770.906134191,41638.4469135292
453,115 RIVERVALE WALK,103.901309870914,1.38443729931578,35566.5631926181,40709.6666293852
454,271B SENGKANG CTRL,103.894490395737,1.38545544642334,34807.6394174378,40822.2275704481
455,272D SENGKANG CTRL,103.893564426812,1.38393100526784,34704.5951844752,40653.6598722301
456,338D ANCHORVALE CRES,103.888714059734,1.39970005035247,34164.7700231988,42397.308609074
457,321B ANCHORVALE DR,103.892266218672,1.39056163065421,34560.1028523808,41386.8375491202
458,305B ANCHORVALE LINK,103.888598523836,1.3891951454752,34151.9396973131,41235.7286055163
459,309B ANCHORVALE RD,103.885872372024,1.39141694532621,33848.5488652028,41481.3971516918
460,326A ANCHORVALE RD,103.88800013779,1.39491417297588,34085.3324263645,41868.1084181238
461,290B COMPASSVALE CRES,103.897023030475,1.3970326678583,35089.454776735,42102.3862442523
462,287A COMPASSVALE CRES,103.895957792826,1.39843751923085,34970.9038622295,42257.7245029528
463,288C COMPASSVALE CRES,103.898071337048,1.39838883211608,35206.1132158265,42252.3473048415
464,217A COMPASSVALE DR,103.893783691203,1.38930950392919,34728.9813422561,41248.3879172951
465,204B COMPASSVALE DR,103.894448611174,1.38713574190991,34802.9845344899,41008.0261053666
466,292A COMPASSVALE ST,103.899066886208,1.39595857485598,35316.9120456818,41983.6246645804
467,225B COMPASSVALE WALK,103.898951852126,1.38784552858436,35304.1352335913,41086.5241839848
468,228A COMPASSVALE WALK,103.901369056903,1.38745923328994,35573.1402438721,41043.8171788752
469,236 COMPASSVALE WALK,103.899438527283,1.3904871662738,35358.2877437957,41378.6247857567
470,408C FERNVALE RD,103.876556317593,1.38924471342298,32811.7982034767,41241.1816551946
471,186B RIVERVALE DR,103.905610062045,1.39280009752535,36045.0915704211,41634.3973297197
472,117C RIVERVALE DR,103.903221409585,1.38335262478272,35779.2966916896,40589.7349197306
473,282B SENGKANG EAST AVE,103.891986745715,1.38475821943149,34529.0170580111,40745.1246642694
474,280A SENGKANG EAST AVE,103.892278601256,1.38616165479022,34561.4930003369,40900.3103117961
475,325A SENGKANG EAST WAY,103.890915195653,1.3936550850698,34409.7432229836,41728.8925220221
476,452A SENGKANG WEST WAY,103.874486020747,1.39354732029357,32581.3927421113,41716.938121317
477,313D ANCHORVALE RD,103.887563158843,1.39215061903001,34036.7094833013,41562.5273644421
478,315B ANCHORVALE RD,103.888323166759,1.39217823243959,34121.2883393141,41565.5826752558
479,250D COMPASSVALE ST,103.899822683868,1.39325011290637,35401.0307678059,41684.1388261225
480,137 RIVERVALE ST,103.904819113359,1.3891027253423,35957.0817173822,41225.5576549489
481,103 RIVERVALE WALK,103.901208583313,1.38291146712108,35555.2959962152,40540.9474096391
482,215 SERANGOON AVE 4,103.873424839621,1.35786532790131,32463.3635568414,37771.4018073492
483,115 SERANGOON NTH AVE 1,103.870576991283,1.3681312354317,32146.4133339217,38906.5487201903
484,245 SERANGOON AVE 2,103.869177479529,1.35244085702094,31990.6902480768,37171.5839586779
485,325 SERANGOON AVE 3,103.868683014792,1.35093759016541,31935.6643249337,37005.3595472239
486,211 SERANGOON AVE 4,103.873175455861,1.35631688829829,32435.6128402576,37600.1827548295
487,210 SERANGOON CTRL,103.873639912916,1.35492978202648,32487.3041396346,37446.8044388797
488,127 SERANGOON NTH AVE 1,103.87183133243,1.36562823499679,32286.0108790286,38629.7818184346
489,554 SERANGOON NTH AVE 3,103.870390127568,1.37196720849201,32125.6110870196,39330.7108655572
490,547 SERANGOON NTH AVE 3,103.87064478064,1.37375213159225,32153.9477917682,39528.0790648386
491,524 SERANGOON NTH AVE 4,103.872856788426,1.37269507866103,32400.1190588837,39411.1994575895
492,506 SERANGOON NTH AVE 4,103.876339684598,1.37281631901907,32787.7226254754,39424.612290822
493,526 SERANGOON NTH AVE 4,103.872785610012,1.37177912019467,32392.199440944,39309.9172752984
494,890A TAMPINES AVE 1,103.933876119392,1.34672448664678,39190.9486020813,36539.6982103698
495,810 TAMPINES AVE 4,103.936611366113,1.34645463315474,39495.3530786987,36509.8718668036
496,878A TAMPINES AVE 8,103.929646035306,1.35166373353574,38720.1646813964,37085.8366676904
497,868A TAMPINES AVE 8,103.932544278099,1.35544681770999,39042.6897826297,37504.1644170508
498,201D TAMPINES ST 21,103.953586491358,1.35226231425316,41384.4689885899,37152.143589437
